repo,scanner,dimension,rule_id,severity,package_name,package_version,package_type,fixed_versions,description,source_file,line
FlowiseChatEmbed,grype,dependencies,GHSA-f23m-r3pf-42rh,Medium,lodash,4.17.21,npm,4.18.0,lodash vulnerable to Prototype Pollution via array path bypass in `_.unset` and `_.omit`,,
FlowiseChatEmbed,grype,dependencies,GHSA-f23m-r3pf-42rh,Medium,lodash,4.17.21,npm,4.18.0,lodash vulnerable to Prototype Pollution via array path bypass in `_.unset` and `_.omit`,,
FlowiseChatEmbed,grype,dependencies,GHSA-fjgf-rc76-4x9p,High,multer,1.4.5-lts.1,npm,2.0.2,Multer vulnerable to Denial of Service via unhandled exception from malformed request,,
FlowiseChatEmbed,grype,dependencies,GHSA-fjgf-rc76-4x9p,High,multer,1.4.5-lts.1,npm,2.0.2,Multer vulnerable to Denial of Service via unhandled exception from malformed request,,
FlowiseChatEmbed,grype,dependencies,GHSA-39q2-94rc-95cp,Medium,dompurify,3.3.2,npm,3.4.0,DOMPurify's ADD_TAGS function form bypasses FORBID_TAGS due to short-circuit evaluation,,
FlowiseChatEmbed,grype,dependencies,GHSA-39q2-94rc-95cp,Medium,dompurify,3.3.2,npm,3.4.0,DOMPurify's ADD_TAGS function form bypasses FORBID_TAGS due to short-circuit evaluation,,
FlowiseChatEmbed,grype,dependencies,GHSA-crv5-9vww-q3g8,Medium,dompurify,3.3.2,npm,3.4.0,DOMPurify has a SAFE_FOR_TEMPLATES bypass in RETURN_DOM mode,,
FlowiseChatEmbed,grype,dependencies,GHSA-crv5-9vww-q3g8,Medium,dompurify,3.3.2,npm,3.4.0,DOMPurify has a SAFE_FOR_TEMPLATES bypass in RETURN_DOM mode,,
FlowiseChatEmbed,grype,dependencies,GHSA-h7mw-gpvr-xq4m,Medium,dompurify,3.3.2,npm,3.4.0,DOMPurify: FORBID_TAGS bypassed by function-based ADD_TAGS predicate (asymmetry with FORBID_ATTR fix),,
FlowiseChatEmbed,grype,dependencies,GHSA-h7mw-gpvr-xq4m,Medium,dompurify,3.3.2,npm,3.4.0,DOMPurify: FORBID_TAGS bypassed by function-based ADD_TAGS predicate (asymmetry with FORBID_ATTR fix),,
FlowiseChatEmbed,grype,dependencies,GHSA-v9jr-rg53-9pgp,Medium,dompurify,3.3.2,npm,3.4.0,DOMPurify: Prototype Pollution to XSS Bypass via CUSTOM_ELEMENT_HANDLING Fallback,,
FlowiseChatEmbed,grype,dependencies,GHSA-v9jr-rg53-9pgp,Medium,dompurify,3.3.2,npm,3.4.0,DOMPurify: Prototype Pollution to XSS Bypass via CUSTOM_ELEMENT_HANDLING Fallback,,
FlowiseChatEmbed,grype,dependencies,GHSA-r4q5-vmmm-2653,Medium,follow-redirects,1.15.9,npm,1.16.0,follow-redirects leaks Custom Authentication Headers to Cross-Domain Redirect Targets,,
FlowiseChatEmbed,grype,dependencies,GHSA-r4q5-vmmm-2653,Medium,follow-redirects,1.15.9,npm,1.16.0,follow-redirects leaks Custom Authentication Headers to Cross-Domain Redirect Targets,,
FlowiseEmbedReact,grype,dependencies,GHSA-4r4m-qw57-chr8,Medium,vite,4.4.9,npm,4.5.11,Vite has a `server.fs.deny` bypassed for `inline` and `raw` with `?import` query,,
FlowiseEmbedReact,grype,dependencies,GHSA-x574-m823-4x7w,Medium,vite,4.4.9,npm,4.5.10,Vite bypasses server.fs.deny when using ?raw??,,
FlowiseEmbedReact,grype,dependencies,GHSA-92r3-m2mg-pj97,Medium,vite,4.4.9,npm,4.4.12,Vite XSS vulnerability in `server.transformIndexHtml` via URL payload,,
FlowiseEmbedReact,grype,dependencies,GHSA-gcx4-mw62-g8wm,High,rollup,3.20.2,npm,3.29.5,DOM Clobbering Gadget found in rollup bundled scripts that leads to XSS,,
FlowiseEmbedReact,grype,dependencies,GHSA-gcx4-mw62-g8wm,High,rollup,3.29.3,npm,3.29.5,DOM Clobbering Gadget found in rollup bundled scripts that leads to XSS,,
FlowiseEmbedReact,grype,dependencies,GHSA-xcj6-pq6g-qj4x,Medium,vite,4.4.9,npm,4.5.12,Vite allows server.fs.deny to be bypassed with .svg or relative paths,,
FlowiseEmbedReact,grype,dependencies,GHSA-qwcr-r2fm-qrc7,High,body-parser,1.20.1,npm,1.20.3,body-parser vulnerable to denial of service when url encoding is enabled,,
FlowiseEmbedReact,grype,dependencies,GHSA-4w7w-66w2-5vf9,Medium,vite,4.4.9,npm,6.4.2,Vite Vulnerable to Path Traversal in Optimized Deps `.map` Handling,,
FlowiseEmbedReact,grype,dependencies,GHSA-859w-5945-r5v3,Medium,vite,4.4.9,npm,4.5.14,Vite's server.fs.deny bypassed with /. for files under project root,,
FlowiseEmbedReact,grype,dependencies,GHSA-g4jq-h2w9-997c,Low,vite,4.4.9,npm,5.4.20,Vite middleware may serve files starting with the same name with the public directory,,
FlowiseEmbedReact,grype,dependencies,GHSA-c24v-8rfc-w8vw,High,vite,4.4.9,npm,4.5.2,Vite dev server option `server.fs.deny` can be bypassed when hosted on case-insensitive filesystem,,
FlowiseEmbedReact,grype,dependencies,GHSA-mw96-cpmx-2vgc,High,rollup,3.20.2,npm,3.30.0,Rollup 4 has Arbitrary File Write via Path Traversal,,
FlowiseEmbedReact,grype,dependencies,GHSA-mw96-cpmx-2vgc,High,rollup,3.29.3,npm,3.30.0,Rollup 4 has Arbitrary File Write via Path Traversal,,
FlowiseEmbedReact,grype,dependencies,GHSA-cm22-4g7w-348p,Low,serve-static,1.15.0,npm,1.16.0,serve-static vulnerable to template injection that can lead to XSS,,
FlowiseEmbedReact,grype,dependencies,GHSA-g5hg-p3ph-g8qg,High,multer,1.4.5-lts.2,npm,2.0.1,Multer vulnerable to Denial of Service via unhandled exception,,
FlowiseEmbedReact,grype,dependencies,GHSA-rhx6-c78j-4q9w,High,path-to-regexp,0.1.7,npm,0.1.12,path-to-regexp contains a ReDoS,,
FlowiseEmbedReact,grype,dependencies,GHSA-hj76-42vx-jwp4,High,seroval,0.5.1,npm,1.4.1,seroval Affected by Prototype Pollution via JSON Deserialization,,
FlowiseEmbedReact,grype,dependencies,GHSA-grv7-fg5c-xmjg,High,braces,3.0.2,npm,3.0.3,Uncontrolled resource consumption in braces,,
FlowiseEmbedReact,grype,dependencies,GHSA-64vr-g452-qvp3,Medium,vite,4.4.9,npm,4.5.4,Vite DOM Clobbering gadget found in vite bundled scripts that leads to XSS,,
FlowiseEmbedReact,grype,dependencies,GHSA-44fp-w29j-9vj5,High,multer,1.4.5-lts.2,npm,2.0.0,Multer vulnerable to Denial of Service via memory leaks from unclosed streams,,
FlowiseEmbedReact,grype,dependencies,GHSA-8jhw-289h-jh2g,Medium,vite,4.4.9,npm,4.5.3,Vite's `server.fs.deny` did not deny requests for patterns with directories.,,
FlowiseEmbedReact,grype,dependencies,GHSA-7fh5-64p2-3v2j,Medium,postcss,8.4.30,npm,8.4.31,PostCSS line return parsing error,,
FlowiseEmbedReact,grype,dependencies,GHSA-356w-63v5-8wf4,Medium,vite,4.4.9,npm,4.5.13,Vite has an `server.fs.deny` bypass with an invalid `request-target`,,
FlowiseEmbedReact,grype,dependencies,GHSA-rv95-896h-c2vc,Medium,express,4.18.2,npm,4.19.2,Express.js Open Redirect in malformed URLs,,
FlowiseEmbedReact,grype,dependencies,GHSA-67hx-6x53-jw92,Critical,@babel/traverse,7.23.0,npm,7.23.2,Babel vulnerable to arbitrary code execution when compiling specifically crafted malicious code,,
FlowiseEmbedReact,grype,dependencies,GHSA-3rxj-6cgf-8cfw,High,seroval,0.5.1,npm,1.4.1,seroval Affected by Remote Code Execution via JSON Deserialization,,
FlowiseEmbedReact,grype,dependencies,GHSA-3qxh-p7jc-5xh6,High,solid-js,1.7.1,npm,1.9.4,Solid Lacks Escaping of HTML in JSX Fragments allows for Cross-Site Scripting (XSS),,
FlowiseEmbedReact,grype,dependencies,GHSA-952p-6rrq-rcjv,Medium,micromatch,4.0.5,npm,4.0.8,Regular Expression Denial of Service (ReDoS) in micromatch,,
FlowiseEmbedReact,grype,dependencies,GHSA-pxg6-pf52-xh8x,Low,cookie,0.5.0,npm,0.7.0,"cookie accepts cookie name, path, and domain with out of bounds characters",,
FlowiseEmbedReact,grype,dependencies,GHSA-m6fv-jmcg-4jfg,Low,send,0.18.0,npm,0.19.0,send vulnerable to template injection that can lead to XSS,,
FlowiseEmbedReact,grype,dependencies,GHSA-vg6x-rcgg-rjx6,Medium,vite,4.4.9,npm,4.5.6,Websites were able to send any requests to the development server and read the response in vite,,
FlowiseEmbedReact,grype,dependencies,GHSA-5528-5vmv-3xc2,High,multer,1.4.5-lts.2,npm,2.1.1,Multer Vulnerable to Denial of Service via Uncontrolled Recursion,,
FlowiseEmbedReact,grype,dependencies,GHSA-3xgq-45jj-v275,High,cross-spawn,7.0.3,npm,7.0.5,Regular Expression Denial of Service (ReDoS) in cross-spawn,,
FlowiseEmbedReact,grype,dependencies,GHSA-mwcw-c2x4-8c55,Medium,nanoid,3.3.6,npm,3.3.8,Predictable results in nanoid generation when given non-integer values,,
FlowiseEmbedReact,grype,dependencies,GHSA-9wv6-86v2-598j,High,path-to-regexp,0.1.7,npm,0.1.10,path-to-regexp outputs backtracking regular expressions,,
FlowiseEmbedReact,grype,dependencies,GHSA-968p-4wvh-cqc8,Medium,@babel/helpers,7.23.1,npm,7.26.10,Babel has inefficient RegExp complexity in generated code with .replace when transpiling named capturing groups,,
FlowiseEmbedReact,grype,dependencies,GHSA-968p-4wvh-cqc8,Medium,@babel/runtime,7.23.1,npm,7.26.10,Babel has inefficient RegExp complexity in generated code with .replace when transpiling named capturing groups,,
FlowiseEmbedReact,grype,dependencies,GHSA-qw6h-vgh9-j6wx,Low,express,4.18.2,npm,4.20.0,express vulnerable to XSS via response.redirect(),,
FlowiseEmbedReact,grype,dependencies,GHSA-37ch-88jc-xwx2,High,path-to-regexp,0.1.12,npm,0.1.13,path-to-regexp vulnerable to Regular Expression Denial of Service via multiple route parameters,,
FlowiseEmbedReact,grype,dependencies,GHSA-37ch-88jc-xwx2,High,path-to-regexp,0.1.12,npm,0.1.13,path-to-regexp vulnerable to Regular Expression Denial of Service via multiple route parameters,,
FlowiseEmbedReact,grype,dependencies,GHSA-37ch-88jc-xwx2,High,path-to-regexp,0.1.7,npm,0.1.13,path-to-regexp vulnerable to Regular Expression Denial of Service via multiple route parameters,,
FlowiseEmbedReact,grype,dependencies,GHSA-r5fr-rjxr-66jc,High,lodash,4.17.23,npm,4.18.0,lodash vulnerable to Code Injection via `_.template` imports key names,,
FlowiseEmbedReact,grype,dependencies,GHSA-4pg4-qvpc-4q3h,High,multer,1.4.5-lts.2,npm,2.0.0,Multer vulnerable to Denial of Service from maliciously crafted requests,,
FlowiseEmbedReact,grype,dependencies,GHSA-6rw7-vpxm-498p,Medium,qs,6.11.0,npm,6.14.1,qs's arrayLimit bypass in its bracket notation allows DoS via memory exhaustion,,
FlowiseEmbedReact,grype,dependencies,GHSA-6rw7-vpxm-498p,Medium,qs,6.13.0,npm,6.14.1,qs's arrayLimit bypass in its bracket notation allows DoS via memory exhaustion,,
FlowiseEmbedReact,grype,dependencies,GHSA-3v7f-55p6-f55p,Medium,picomatch,2.3.1,npm,2.3.2,Picomatch: Method Injection in POSIX Character Classes causes incorrect Glob Matching,,
FlowiseEmbedReact,grype,dependencies,GHSA-3p68-rc4w-qgx5,Medium,axios,1.13.6,npm,1.15.0,Axios has a NO_PROXY Hostname Normalization Bypass that Leads to SSRF,,
FlowiseEmbedReact,grype,dependencies,GHSA-3j22-8qj3-26mx,High,seroval,0.5.1,npm,1.4.1,Seroval affected by Denial of Service via Deeply Nested Objects,,
FlowiseEmbedReact,grype,dependencies,GHSA-66fc-rw6m-c2q6,High,seroval,0.5.1,npm,1.4.1,Seroval affected by Denial of Service via Array serialization,,
FlowiseEmbedReact,grype,dependencies,GHSA-hx9m-jf43-8ffr,High,seroval,0.5.1,npm,1.4.1,seroval affected by Denial of Service via RegExp serialization,,
FlowiseEmbedReact,grype,dependencies,GHSA-w7fw-mjwx-w883,Low,qs,6.11.0,npm,6.14.2,qs's arrayLimit bypass in comma parsing allows denial of service,,
FlowiseEmbedReact,grype,dependencies,GHSA-w7fw-mjwx-w883,Low,qs,6.13.0,npm,6.14.2,qs's arrayLimit bypass in comma parsing allows denial of service,,
FlowiseEmbedReact,grype,dependencies,GHSA-v52c-386h-88mc,High,multer,1.4.5-lts.2,npm,2.1.0,Multer vulnerable to Denial of Service via resource exhaustion,,
FlowiseEmbedReact,grype,dependencies,GHSA-xf7r-hgr6-v32p,High,multer,1.4.5-lts.2,npm,2.1.0,Multer vulnerable to Denial of Service via incomplete cleanup,,
FlowiseEmbedReact,grype,dependencies,GHSA-fvcv-3m26-pcqx,Medium,axios,1.13.6,npm,1.15.0,Axios has Unrestricted Cloud Metadata Exfiltration via Header Injection Chain,,
FlowiseEmbedReact,grype,dependencies,GHSA-c2c7-rcm5-vvqj,High,picomatch,2.3.1,npm,2.3.2,Picomatch has a ReDoS vulnerability via extglob quantifiers,,
FlowiseEmbedReact,grype,dependencies,GHSA-f23m-r3pf-42rh,Medium,lodash,4.17.23,npm,4.18.0,lodash vulnerable to Prototype Pollution via array path bypass in `_.unset` and `_.omit`,,
FlowiseEmbedReact,grype,dependencies,GHSA-9cwx-2883-4wfx,Medium,vite,4.4.9,npm,4.5.4,Vite's `server.fs.deny` is bypassed when using `?import&raw`,,
FlowiseEmbedReact,grype,dependencies,GHSA-fjgf-rc76-4x9p,High,multer,1.4.5-lts.2,npm,2.0.2,Multer vulnerable to Denial of Service via unhandled exception from malformed request,,
FlowiseEmbedReact,grype,dependencies,GHSA-jqfw-vq24-v9c3,Low,vite,4.4.9,npm,5.4.20,Vite's `server.fs` settings were not applied to HTML files,,
FlowiseEmbedReact,grype,dependencies,GHSA-39q2-94rc-95cp,Medium,dompurify,3.3.3,npm,3.4.0,DOMPurify's ADD_TAGS function form bypasses FORBID_TAGS due to short-circuit evaluation,,
FlowiseEmbedReact,grype,dependencies,GHSA-crv5-9vww-q3g8,Medium,dompurify,3.3.3,npm,3.4.0,DOMPurify has a SAFE_FOR_TEMPLATES bypass in RETURN_DOM mode,,
FlowiseEmbedReact,grype,dependencies,GHSA-h7mw-gpvr-xq4m,Medium,dompurify,3.3.3,npm,3.4.0,DOMPurify: FORBID_TAGS bypassed by function-based ADD_TAGS predicate (asymmetry with FORBID_ATTR fix),,
FlowiseEmbedReact,grype,dependencies,GHSA-v9jr-rg53-9pgp,Medium,dompurify,3.3.3,npm,3.4.0,DOMPurify: Prototype Pollution to XSS Bypass via CUSTOM_ELEMENT_HANDLING Fallback,,
FlowiseEmbedReact,grype,dependencies,GHSA-67mh-4wv8-2f99,Medium,esbuild,0.18.20,npm,0.25.0,esbuild enables any website to send any requests to the development server and read the response,,
FlowiseEmbedReact,grype,dependencies,GHSA-r4q5-vmmm-2653,Medium,follow-redirects,1.15.11,npm,1.16.0,follow-redirects leaks Custom Authentication Headers to Cross-Domain Redirect Targets,,
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/checkout@v6.0.2,data/repos/Flowise/.github/workflows/docker-image-dockerhub.yml,30
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,docker/setup-qemu-action@v4.0.0,data/repos/Flowise/.github/workflows/docker-image-dockerhub.yml,33
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,docker/setup-buildx-action@v4.0.0,data/repos/Flowise/.github/workflows/docker-image-dockerhub.yml,36
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,docker/login-action@v4,data/repos/Flowise/.github/workflows/docker-image-dockerhub.yml,39
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,docker/build-push-action@v6.19.2,data/repos/Flowise/.github/workflows/docker-image-dockerhub.yml,48
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,docker/build-push-action@v6.19.2,data/repos/Flowise/.github/workflows/docker-image-dockerhub.yml,63
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/checkout@v6.0.2,data/repos/Flowise/.github/workflows/docker-image-ecr.yml,43
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,docker/setup-qemu-action@v4.0.0,data/repos/Flowise/.github/workflows/docker-image-ecr.yml,46
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,docker/setup-buildx-action@v4.0.0,data/repos/Flowise/.github/workflows/docker-image-ecr.yml,49
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,aws-actions/configure-aws-credentials@v6,data/repos/Flowise/.github/workflows/docker-image-ecr.yml,53
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,aws-actions/amazon-ecr-login@v2,data/repos/Flowise/.github/workflows/docker-image-ecr.yml,69
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,docker/build-push-action@v6.19.2,data/repos/Flowise/.github/workflows/docker-image-ecr.yml,75
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/checkout@v6,data/repos/Flowise/.github/workflows/main.yml,22
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,pnpm/action-setup@v4,data/repos/Flowise/.github/workflows/main.yml,23
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/setup-node@v6,data/repos/Flowise/.github/workflows/main.yml,27
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,cypress-io/github-action@v7.1.5,data/repos/Flowise/.github/workflows/main.yml,41
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,cypress-io/github-action@v7.1.5,data/repos/Flowise/.github/workflows/main.yml,46
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/checkout@v6,data/repos/Flowise/.github/workflows/proprietary-path-guard.yml,38
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/checkout@v6,data/repos/Flowise/.github/workflows/publish-agentflow.yml,38
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,pnpm/action-setup@v4,data/repos/Flowise/.github/workflows/publish-agentflow.yml,40
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/setup-node@v6,data/repos/Flowise/.github/workflows/publish-agentflow.yml,44
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/checkout@v6,data/repos/Flowise/.github/workflows/publish-agentflow.yml,103
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,pnpm/action-setup@v4,data/repos/Flowise/.github/workflows/publish-agentflow.yml,105
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/setup-node@v6,data/repos/Flowise/.github/workflows/publish-agentflow.yml,109
Flowise,workflow-inspector,ci_cd,contents_write_permission,medium,,,,,contents: write,data/repos/Flowise/.github/workflows/publish-agentflow.yml,1
Flowise,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/checkout@v6,data/repos/Flowise/.github/workflows/test_docker_build.yml,18
FlowiseChatEmbed,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/create-github-app-token@v2,data/repos/FlowiseChatEmbed/.github/workflows/publish.yml,74
FlowiseChatEmbed,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/checkout@v6,data/repos/FlowiseChatEmbed/.github/workflows/publish.yml,84
FlowiseChatEmbed,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/checkout@v6,data/repos/FlowiseChatEmbed/.github/workflows/publish.yml,92
FlowiseChatEmbed,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/setup-node@v6,data/repos/FlowiseChatEmbed/.github/workflows/publish.yml,100
FlowiseChatEmbed,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/create-github-app-token@v2,data/repos/FlowiseChatEmbed/.github/workflows/publish.yml,221
FlowiseChatEmbed,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/checkout@v6,data/repos/FlowiseChatEmbed/.github/workflows/publish.yml,231
FlowiseChatEmbed,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/checkout@v6,data/repos/FlowiseChatEmbed/.github/workflows/publish.yml,239
FlowiseChatEmbed,workflow-inspector,ci_cd,unpinned_action,medium,,,,,actions/setup-node@v6,data/repos/FlowiseChatEmbed/.github/workflows/publish.yml,247
FlowiseChatEmbed,workflow-inspector,ci_cd,contents_write_permission,medium,,,,,contents: write,data/repos/FlowiseChatEmbed/.github/workflows/publish.yml,1
